mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_data_in_leaf,param_n_estimators,param_num_leaves,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
31.84829626083374,0.025397917875202354,3.9735179424285887,0.043881560469526106,0.06643907805165022,4,113064,311,368,"OrderedDict([('learning_rate', 0.06643907805165022), ('max_depth', 4), ('min_data_in_leaf', 113064), ('n_estimators', 311), ('num_leaves', 368)])",0.8070985587787282,0.8076844210843475,0.8073747510085201,0.8073098876818265,0.8076254323359007,0.8074186101778646,0.00021429323322469515,43,0.8933746193257138,0.8940170699081478,0.8934928065507931,0.8935266246027063,0.8936558528948233,0.8936133946564369,0.00022083505286063875,43,0.7458505561000554,0.7470252387812817,0.7454985818541062,0.7454397688278851,0.7458512175428159,0.7459330726212288,0.0005724451083790074,44,0.7589199091613686,0.7587952499417354,0.7607355977951578,0.7606068161123878,0.7609903362004954,0.760009581842229,0.0009494899224939057,16,0.7523284771343143,0.7528642451325982,0.7530400212459459,0.7529469205552068,0.7533447261040211,0.7529048780344173,0.00033087357581428495,43
60.41156263351441,4.238976086446076,6.6042626857757565,2.018839996586458,0.0893406313849554,5,52897,533,452,"OrderedDict([('learning_rate', 0.0893406313849554), ('max_depth', 5), ('min_data_in_leaf', 52897), ('n_estimators', 533), ('num_leaves', 452)])",0.8119779548383858,0.8124822148942937,0.8121034967610185,0.8117603488391557,0.8120821799145058,0.812081239049472,0.00023448499927173982,7,0.897819790492927,0.8985290560915373,0.8979980405194863,0.8980368033287139,0.8979402177643361,0.8980647816394001,0.00024344393633223755,9,0.756822030218826,0.7575948439222244,0.7568844668200165,0.7561990861937204,0.7567570498915401,0.7568514954092654,0.0004447651208085718,6,0.7558088486366076,0.7562316059901465,0.7561665663972944,0.7561949876425443,0.7563345853454957,0.7561473188024177,0.00017853735157814926,47,0.7563151001060313,0.7569126111415505,0.7565253462968135,0.7561970369125789,0.7565457586411604,0.7564991706196269,0.0002445221486511831,9
42.5010003566742,0.26193787361229537,5.5035014152526855,0.184700014015372,0.06805780428903004,5,33919,352,156,"OrderedDict([('learning_rate', 0.06805780428903004), ('max_depth', 5), ('min_data_in_leaf', 33919), ('n_estimators', 352), ('num_leaves', 156)])",0.8113439681290906,0.8123043638372307,0.811714316800857,0.811496710801627,0.8118457421321666,0.8117410203401944,0.00033056716030408927,9,0.8971297385239585,0.8978803168061001,0.8974222161756761,0.8974823923973753,0.8974956299210927,0.8974820587648406,0.0002393760400013794,13,0.7560178677073213,0.7575332790002717,0.7561770222361959,0.7565975072158112,0.756984409049164,0.7566620170417527,0.0005508799961722258,7,0.7549524939973876,0.7556733494848322,0.7560581670758741,0.7544118284698434,0.7549904337598846,0.7552172545575644,0.0005805882288500466,49,0.7554848052589045,0.756602171193831,0.7561175899852837,0.755503087047968,0.7559861065885163,0.7559387520149007,0.0004171863140031157,14
39.22591915130615,2.567770157293578,3.603965950012207,0.9768212032214404,0.08780627736380686,3,81060,481,303,"OrderedDict([('learning_rate', 0.08780627736380686), ('max_depth', 3), ('min_data_in_leaf', 81060), ('n_estimators', 481), ('num_leaves', 303)])",0.8084732428315562,0.8096889071157162,0.8086427244271104,0.8091888317905626,0.8095504125106973,0.8091088237351285,0.0004814790367186167,28,0.8946588703994315,0.8954426998801855,0.8948637129951775,0.8950511342422457,0.8950773884309582,0.8950187611895999,0.000259911717621213,29,0.7481965987665857,0.7500908954808906,0.7480962436808088,0.7490152542191953,0.7495435277033303,0.7489885039701621,0.0007677598893583393,28,0.7594781656666829,0.7603562001701869,0.7603453602380449,0.7606013961756927,0.7609307165737142,0.7603423677648643,0.00048172514888165837,11,0.7537951735935533,0.7551886652796133,0.7541710682289189,0.7547638640140697,0.7551941991721556,0.7546225940576622,0.0005577860583177119,25
44.59516115188599,0.24635824896225247,6.019902276992798,0.1494416932825787,0.08702811428778609,4,74233,450,470,"OrderedDict([('learning_rate', 0.08702811428778609), ('max_depth', 4), ('min_data_in_leaf', 74233), ('n_estimators', 450), ('num_leaves', 470)])",0.8101492274987028,0.810952695803552,0.8102224602869051,0.8102873236135987,0.8108686054564819,0.8104960625318481,0.0003423526953795986,16,0.8959937862926662,0.8967286009565247,0.8961703928462385,0.8964102434281387,0.8963552299021298,0.8963316506851395,0.00024676253969644013,17,0.7517234714258102,0.7531131040712304,0.7513976511955747,0.7523409473508705,0.7526035515664254,0.7522357451219823,0.0006133406206397809,18,0.7588494496024455,0.7591746475667063,0.7597871037327306,0.7581515847894896,0.7598684032237958,0.7591662377830335,0.0006337912916447209,27,0.7552696524659142,0.7561317278962242,0.7555690901349086,0.7552350897463239,0.7562185297758551,0.7556848180038453,0.00041775293574922666,15
32.74217576980591,0.1189026514419838,4.354865646362304,0.10417316815208547,0.08316382491216304,5,39534,266,425,"OrderedDict([('learning_rate', 0.08316382491216304), ('max_depth', 5), ('min_data_in_leaf', 39534), ('n_estimators', 266), ('num_leaves', 425)])",0.811002912572605,0.8116013290704877,0.8112874742639059,0.8108962019383673,0.8115130553410876,0.8112601946372907,0.0002755867053193987,13,0.8967197122029325,0.8973938779775086,0.8969701868677634,0.8969557237030452,0.8970650552476996,0.8970209111997898,0.00021844730144683297,15,0.7554853831629663,0.7563252325493048,0.755209066210614,0.7553192643628276,0.7559001767071756,0.7556478245985777,0.0004121677061464868,10,0.754686915659908,0.7553373115884294,0.7563183254472827,0.7546069461908685,0.7558305285008916,0.7553560054774761,0.0006573206651785829,48,0.7550859383261346,0.7558309492495221,0.7557632888048809,0.7549629372563267,0.7558653509996233,0.7555016929272975,0.0003929882654361392,18
57.54371418952942,0.2359502801885532,8.4087655544281,0.1490975525744928,0.07668835127314028,5,58213,506,334,"OrderedDict([('learning_rate', 0.07668835127314028), ('max_depth', 5), ('min_data_in_leaf', 58213), ('n_estimators', 506), ('num_leaves', 334)])",0.8115490199360573,0.8120365410689476,0.8117791801275506,0.8110677758992987,0.8116260433078691,0.8116117120679446,0.00031891298953820135,10,0.8974206953896264,0.8979753694899321,0.8975919636575911,0.8976494286550932,0.8976002086175057,0.8976475331619497,0.00018125297686564823,10,0.7553856055730133,0.7562166433914672,0.7555752585568393,0.7546767879928199,0.7550979629749638,0.7553904516978207,0.0005121787405877743,11,0.7569741413418752,0.7572126198489998,0.7574836181525504,0.7565256037809478,0.7578359159471661,0.7572063798143078,0.0004451081874047932,45,0.7561790391830945,0.7567143038979117,0.7565282348865408,0.7556000649596709,0.7564644620274565,0.7562972209909349,0.00038866144835428225,11
57.75665330886841,0.464823919062956,8.169627618789672,0.4392592593569242,0.07287031174021161,5,71351,493,216,"OrderedDict([('learning_rate', 0.07287031174021161), ('max_depth', 5), ('min_data_in_leaf', 71351), ('n_estimators', 493), ('num_leaves', 216)])",0.811032205687886,0.8116787465894444,0.8109589728996837,0.810942233976666,0.8111427058944148,0.8111509730096189,0.0002731867491517369,14,0.8968499668760277,0.897517163960514,0.8968671816986539,0.8971218802166558,0.8970043538682909,0.8970721093240284,0.00024350941330380003,14,0.7529568477478542,0.7550897007455717,0.7536844941398356,0.7536259994396672,0.7539434896717486,0.7538601063489355,0.0006957552661880301,13,0.7597925236988017,0.7580527145900067,0.7580635545221487,0.7581190651693188,0.7582586733007052,0.7584573062561962,0.0006716252745858296,35,0.7563592415041505,0.756568306602115,0.7558676819481298,0.7558658553719455,0.7560949246342504,0.7561512020121183,0.0002764887499494244,13
35.11250085830689,2.3583575174592326,3.486653518676758,1.0012161085577744,0.09696110102631643,4,107213,346,241,"OrderedDict([('learning_rate', 0.09696110102631643), ('max_depth', 4), ('min_data_in_leaf', 107213), ('n_estimators', 346), ('num_leaves', 241)])",0.8084899817545739,0.8088854388108669,0.8081342796404479,0.80859041529268,0.8090942759040607,0.8086388782805258,0.0003308527511879741,33,0.8945653047821361,0.895207837128155,0.894596566030762,0.8947070189474822,0.8948793854282,0.894791222463347,0.00023552521937965078,32,0.747842127430439,0.7484823914736539,0.7470991378621751,0.7483076725960409,0.7486403480708939,0.7480743354866405,0.0005561037904603583,36,0.7602694807130508,0.7605025392541043,0.760404979864826,0.7597125265576898,0.7609957561665665,0.7603770565112475,0.0004129134309888036,10,0.7540046012599712,0.7544445908126752,0.7536933374877784,0.7539669732666344,0.7547674915535774,0.7541753988761274,0.0003815846642375277,29
35.60871329307556,0.09075999496630563,4.299147891998291,0.04760556243344199,0.0501259752935983,5,94752,289,327,"OrderedDict([('learning_rate', 0.0501259752935983), ('max_depth', 5), ('min_data_in_leaf', 94752), ('n_estimators', 289), ('num_leaves', 327)])",0.8077848546224536,0.808362347466564,0.807789039353208,0.8077806698916992,0.8083933320360641,0.8080220486739979,0.0002906794390307305,40,0.89385947413147,0.894491218570002,0.894009957168964,0.8941245699327962,0.8942218262260805,0.8941414092058626,0.00021254838210406303,39,0.7478515854924498,0.7488056983718937,0.7476555064854519,0.7480732461049846,0.7481773072752813,0.7481126687460122,0.0003906876358966289,35,0.7574944580846924,0.7578033961507401,0.7579117954721604,0.7570296578935958,0.7592071673631323,0.7578892949928642,0.0007265734090174539,39,0.7526421368660554,0.7532776794541286,0.7527487168168985,0.7525248035515615,0.7536518833764655,0.7529690440130218,0.00042761837553199726,42
